"date";"MMM.Open";"AXP.Open";"AMGN.Open";"AAPL.Open";"BA.Open";"CAT.Open";"CVX.Open";"CSCO.Open";"KO.Open";"DOW.Open";"GS.Open";"HD.Open";"HON.Open";"IBM.Open";"INTC.Open";"JNJ.Open";"JPM.Open";"MCD.Open";"MRK.Open";"MSFT.Open";"NKE.Open";"PG.Open";"CRM.Open";"TRV.Open";"UNH.Open";"VZ.Open";"V.Open";"WBA.Open";"WMT.Open";"DIS.Open"
"2011-09-21";79,330002;49,389999;57,189999;14,987143;63,540001;83,110001;97,209999;16,530001;35,424999;NA;102,809998;34,880001;44,503288;167,304016;22,18;64,190002;32,23;89,260002;31,173664;27,049999;22,309999;64,370003;32,400002;50,32;49,919998;36,450001;23,16;37,189999;52,360001;32,330002
"2011-09-22";74,82;47,25;54,939999;14,3225;59,330002;76,290001;90,910004;15,49;33,685001;NA;95,959999;32,799999;41,261833;160,927338;21,549999;62,16;29,35;85,839996;29,751907;25,299999;20,797501;61,580002;30,129999;46,77;46,75;35,110001;22,184999;35,299999;50,650002;30,540001
"2011-09-23";72,639999;46,189999;54,610001;14,295714;58,57;73,440002;90,129997;15,16;33,68;NA;92,839996;32,98;39,822247;159,646271;21,389999;61,299999;28,959999;86,099998;29,503817;24,9;21,945;60,939999;29,3675;47,02;46,799999;35,450001;21,99;35,080002;50,18;29,459999
"2011-09-26";74,389999;46,849998;55,240002;14,280714;60,799999;74,709999;90,650002;15,65;34,005001;NA;96,190002;33,740002;40,994888;163,441681;22,16;62,049999;30,059999;87,959999;29,837786;25,190001;22,389999;61,669998;30,1325;47,52;48,130001;36,110001;22,747499;35,279999;50,939999;30,059999
"2011-09-27";76,370003;48,650002;55,970001;14,5975;64,129997;79,25;94,160004;16,16;35,060001;NA;101,199997;34,580002;42,930229;169,043976;22,5;63,369999;32,619999;90,239998;30,562977;25,66;22,6;63,080002;31,155001;49,52;49,610001;36,73;22,782499;35,66;52,360001;30,99
"2011-09-28";76,419998;47,450001;56,830002;14,2925;63,279999;78,129997;93,989998;16,18;34,91;NA;99,980003;34,029999;43,130436;170,143402;22,610001;63,900002;31,620001;89,739998;30,85878;25,93;22,6675;63,360001;31,18;49,540001;49,27;36,880001;22,450001;33,810001;52,119999;31,27
"2011-09-29";74,970001;47,59;56,34;14,354286;63,200001;76,889999;94,190002;16,09;34,455002;NA;98,650002;34,040001;43,159039;171,787766;22,379999;63,919998;31,58;89,449997;30,86832;25,98;22,4475;63,540001;30,969999;49,25;48,349998;37,220001;22,2425;33,299999;51,810001;31,15
"2011-09-30";73,910004;46,080002;55,18;13,825714;61,5;73,459999;92,959999;15,63;34,224998;NA;98,279999;33,25;41,967327;168,269592;21,93;63,220001;30,74;87,989998;30,916031;25,200001;21,745001;63,400002;28,9925;49,240002;46,080002;36,93;21,555;32,240002;51,849998;30,16
"2011-10-03";71,129997;44,52;54,66;13,584643;60,099998;72,779999;91,93;15,3;33,294998;NA;93,739998;32,799999;41,519241;166,692154;21,18;63,650002;30,030001;87,43;31,097328;24,719999;21,237499;63,689999;28,245001;48,419998;45,77;36,73;21,2425;32,900002;51,880001;30,030001
"2011-10-04";70,129997;42,509998;53,369999;13,3775;57,529999;68,75;88,720001;14,95;32,419998;NA;88,32;31,129999;39,745975;163,99617;20,450001;61,549999;28,25;85,059998;29,837786;24,299999;20,385;62,299999;27,455;46,240002;42,110001;36,139999;20,76;32,139999;51,740002;28,73
"2011-10-05";71,739998;43,450001;54,610001;13,137857;58,900002;72,839996;92,139999;15,57;32,735001;NA;93,870003;31,84;41,852921;166,892929;21,25;62,209999;30,23;86,669998;30;25,42;21,4825;63,25;28,735001;47,84;43,540001;35,880001;21,15;32,990002;52,700001;30,35
"2011-10-06";72,720001;43,299999;55,919998;13,333214;60,009998;74,57;93,379997;16,209999;32,985001;NA;94;32,509998;42,167534;169,034424;21,92;62,52;30,709999;86,449997;29,933207;25,9;21,8825;63,060001;29,4175;49,330002;44,619999;35,73;21,219999;32,580002;52,740002;31,23
"2011-10-07";75,199997;44,669998;56,849998;13,420714;61,91;77,769997;95,669998;16,76;33,255001;NA;98,07;33,639999;43,302044;174,302109;22,07;63,009998;32,580002;87,290001;30,448473;26,34;22,3225;63,970001;30,627501;50,560001;45;35,779999;21,8575;33,619999;53,080002;32,200001
"2011-10-10";75,120003;44,450001;56,98;13,538929;62,869999;77,269997;96,129997;16,91;33,279999;NA;94,919998;34,290001;44,179146;174,952194;22,48;63,889999;31,6;88,050003;31,001907;26,58;22,445;64,370003;30,727501;50;45,52;36,5;21,9475;33,91;54,189999;32,360001
"2011-10-11";76,550003;45,27;57,27;14,020357;63,66;78,080002;97,209999;17;33,365002;NA;94,559998;34,599998;44,732098;176,472275;22,76;64,260002;31,98;88,830002;30,877863;26,860001;22,4475;64,239998;30,9475;51,029999;46,380001;36,700001;22,1775;33,599998;54,779999;33,110001
"2011-10-12";76,730003;46,110001;57,419998;14,547857;64,459999;82,010002;98,110001;17,129999;33,625;NA;98,199997;34,91;45,542461;177,896744;23;64,129997;32,759998;89,830002;30,772902;27,18;22,5825;64,720001;32,080002;50,82;47,209999;36,639999;22,745001;34;55,049999;32,959999
"2011-10-13";78,269997;46,400002;56,48;14,463571;63,779999;81,220001;96,620003;17,17;33,654999;NA;97,870003;34,52;45,847542;176,835571;23,02;64,449997;32,450001;88,389999;30,992367;26,76;22,855;64,510002;31,629999;50,830002;46,02;36,73;22,625;33,110001;55,040001;33,389999
"2011-10-14";78,940002;47,18;57,360001;14,886786;64;82,849998;98,970001;17,540001;34,099998;NA;96,790001;34,82;46,286091;179,913956;23,440001;64,690002;31,870001;89,980003;31,459925;27,309999;23,145;65;32,950001;51,290001;47,220001;37,290001;23,355;33,41;55,279999;34,02
"2011-10-17";78,629997;45,869999;57,259998;15,062143;63,34;84,830002;99,910004;17,370001;33,91;NA;95,510002;34,849998;46,934383;181,367111;23,32;64,400002;31,639999;89,410004;31,335878;27,110001;23,067499;64,839996;32,4375;50,700001;46,869999;37,279999;23,282499;33,549999;54,790001;33,830002
"2011-10-18";76,18;45,209999;56,5;15,062857;61,93;81,449997;99,029999;17,18;33,619999;NA;98,190002;34,740002;45,513863;170,172089;23,17;63,759998;31,360001;88,949997;30,887405;26,940001;22,6525;64,160004;31,535;50,060001;44,240002;37,060001;22,7775;33,41;54,939999;33,459999
"2011-10-19";78,260002;46,709999;57,400002;14,333929;62,610001;84,669998;102,690002;17,4;33,494999;NA;101,550003;35,790001;46,915314;171,778198;24,01;64,510002;32,77;89,919998;31,29771;27,370001;22,9175;64,330002;32,142502;52,23;45,400002;37,220001;23,5525;33,830002;55,709999;33,880001
"2011-10-20";77,769997;45,5;57,490002;14,285714;63,009998;83,900002;102,68;17,200001;33,744999;NA;101,690002;35,599998;46,610237;170,296371;23,879999;62,959999;32,32;90;31,20229;27,26;22,91;64,900002;31,702499;54,150002;46,68;36,869999;22,700001;33,91;56,200001;33,849998
"2011-10-21";79,379997;46,860001;57,700001;14,217857;63,310001;85,419998;104,5;17,33;33,970001;NA;101,739998;36,150002;47,87822;171,233276;23,860001;63,110001;33,48;91,220001;31,64122;27,15;23,200001;65,610001;32,272499;55,16;47,43;37,16;23,122499;33,880001;56,740002;34,18
"2011-10-24";80,32;48,32;58,470001;14,149286;64,410004;91,760002;105,5;17,379999;34,200001;NA;102,650002;37,119999;48,755318;173,527725;24,049999;63,900002;33,610001;92,07;31,736641;27,059999;23,584999;65,75;31,727501;57,16;48,209999;37,459999;23,3225;34,029999;56,880001;35,240002
"2011-10-25";76,879997;49,509998;58,459999;14,465357;64,809998;91,360001;106,620003;17,540001;33,955002;NA;103,050003;36,52;48,926926;173,671127;24,469999;64,559998;34,18;91,860001;31,984734;27,08;23,5275;65,089996;32,645;57,09;47,669998;36,950001;23,375;34,02;56,66;35,200001
"2011-10-26";77,980003;50;56,849998;14,348571;67,559998;91,82;106,080002;17,76;33,645;NA;101,900002;36,400002;48,698116;173,747604;24,799999;64,190002;34,110001;92,379997;31,793894;27,030001;23,66;64,900002;32,459999;57,27;49,43;36,639999;23,035;33,610001;57,099998;34,880001
"2011-10-27";79,510002;51,57;57,5;14,555714;68,589996;95;107,839996;18,040001;34,465;NA;110,330002;37,540001;50,795528;176,854691;24,93;64,989998;36,560001;93,309998;32,519085;27,129999;24,0425;65,370003;31,995001;58,790001;49,919998;37,299999;22,75;34;57,799999;35,790001
"2011-10-28";81,529999;51,48;57,75;14,392857;67,550003;95,699997;108,849998;18,280001;34,259998;NA;114,339996;36,919998;51,329414;177,40918;24,870001;65,639999;36,610001;93,489998;33,425571;27,139999;23,915001;64,830002;32,947498;59,360001;49,169998;37,580002;23,3125;34,18;57,849998;36,23
"2011-10-31";79,879997;51,32;56,919998;14,372143;67,120003;95,040001;107,720001;18,34;34,325001;NA;112,790001;35,84;50,585789;177,428299;24,57;65,169998;35,93;92,779999;33,416031;26,76;23,940001;64,550003;33,735001;58,91;48,380001;37,459999;23,57;33,560001;56,580002;35,720001
"2011-11-01";77,889999;49,580002;56,419998;14,193214;64,230003;90;101,470001;18,049999;33,564999;NA;103,489998;34,740002;48,488373;173,565964;24,110001;63,68;32,470001;92,309998;32,261452;26,190001;23,377501;63,369999;32,349998;57,349998;46,810001;36,919998;22,790001;32,650002;55,82;34,43
"2011-11-02";77,389999;49,869999;55,57;14,288929;63,970001;93,029999;103,959999;17,74;33,709999;NA;106,449997;36,110001;49,594284;175,908218;24,02;64,389999;33,709999;92,330002;32,900764;26,1;23,9125;63,400002;33,139999;57,049999;47;37;23,26;32,73;56,77;34,130001
"2011-11-03";78,860001;50,779999;54,919998;14,2525;65,160004;95,459999;105,839996;17,98;34,049999;NA;108,029999;36,240002;50,662056;176,988525;23,790001;64,07;34,119999;92,830002;32,919846;26,24;24,0375;63,310001;32,939999;58,119999;46,799999;37,130001;23,014999;33,130001;57,049999;34,57
"2011-11-04";78,970001;51,27;55,630001;14,358214;65,589996;95,300003;105,75;18,08;33,98;NA;106,330002;36,130001;50,881332;178,0784;24,040001;64;33,990002;92,839996;32,757633;26,379999;23,799999;62,889999;33,009998;57,84;46,07;37,27;23,0825;32,43;57,080002;34,810001
"2011-11-07";79,269997;50,869999;57,849998;14,2825;65,709999;95,599998;106,650002;18;33,830002;NA;104,949997;36,709999;51,424751;178,030594;23,700001;63,959999;34,029999;93,919998;32,347328;26,209999;23,629999;63,029999;32,695;57,82;45,450001;37,209999;23,200001;33,18;57,34;34,860001
"2011-11-08";80,290001;51,560001;58,52;14,364643;66,440002;95,959999;108,269997;18,15;34,145;NA;106,410004;37,560001;52,139778;179,235184;24,48;64,089996;34,529999;94,959999;32,776718;27,01;23,5975;63,48;33,7225;58,75;45,290001;37,5;23,3575;32,939999;58,02;35,439999
"2011-11-09";80,129997;50,389999;57,700001;14,1775;65,169998;93,5;105,800003;18,040001;33,924999;NA;104,989998;37,450001;50,709724;176,099426;24,24;64,07;33,84;93,410004;32,46183;26,59;23,3675;63,799999;32,737499;57,810001;45,220001;37,099998;23,0725;32,299999;58,529999;34,59
"2011-11-10";80,309998;49,849998;57,57;14,179643;65,089996;92,980003;105,32;18,690001;33,805;NA;101,870003;37,470001;51,138741;175,506699;24,139999;64,129997;32,919998;93,279999;32,986641;26,469999;23,355;63,509998;32,66;57,290001;46,060001;37,27;23,5875;31,959999;58,330002;34,16
"2011-11-11";81,300003;49,970001;58,25;13,8075;65,43;93,57;106,690002;18,790001;33,985001;NA;100,889999;37,5;51,8633;177,122375;24,309999;64,620003;33,279999;93,93;33,740459;26,58;23,6875;63,75;32,502499;57,990002;46,619999;37,560001;23,4475;32,310001;58,509998;36,630001
"2011-11-14";81,559998;49,790001;57,52;13,697143;68,889999;97,470001;106,199997;18,950001;33,895;NA;100,519997;38,150002;52,139778;180,850861;24,780001;64,970001;32,950001;94,349998;33,769085;26,879999;23,959999;63,439999;33,435001;58,16;46,93;37,330002;23,6525;32,860001;58,810001;36,330002
"2011-11-15";81,440002;49,23;56,959999;13,6;67,900002;96,209999;106,230003;18,809999;33,889999;NA;98,300003;38,580002;51,901436;179,244736;24,66;64,970001;32,09;93,870003;33,912212;26,559999;23,815001;63,380001;33,762501;57,169998;46,799999;37,009998;23,504999;32,43;57,970001;35,959999
"2011-11-16";81,290001;49,290001;56,029999;13,901786;67,129997;96,239998;102,510002;18,950001;33,834999;NA;98,870003;37,650002;51,167343;179,560226;25,129999;64,529999;32,34;93,910004;33,549618;26,469999;23,785;63,110001;33,860001;56,41;45,990002;37,029999;23,637501;32,41;57,099998;35,959999
"2011-11-17";81,529999;48,029999;55,900002;13,713571;67,199997;95,699997;100,75;18,799999;33,470001;NA;95,989998;37,84;50,652523;178,59465;24,9;64,169998;31,4;93,139999;33,32061;26,01;23,282499;63,150002;33,41;56,299999;44,990002;36,700001;23,422501;32,119999;56,540001;35,380001
"2011-11-18";80,699997;46,950001;55,720001;13,532857;66,93;94,540001;100,519997;18,459999;33,605;NA;92,470001;37,830002;50,519051;178,499039;24,17;64,190002;30,67;92,559998;33,339695;25,48;23,155001;63,110001;29,862499;56,029999;44,610001;36,73;22,879999;32,380001;57,029999;35,389999
"2011-11-21";79,279999;46,150002;55,299999;13,228571;66,32;92,07;96,919998;18,129999;33,345001;NA;90,18;37,5;49,031796;175,305923;24,030001;63,27;30,02;92,029999;32,814884;25,24;22,905001;62,540001;27,987499;55,639999;43,740002;36,18;22,415001;31,73;56,93;35,48
"2011-11-22";77,629997;46,009998;54,799999;13,250714;65,300003;90,800003;95,68;17,9;32,805;NA;90,709999;37,009998;48,679047;174,206497;23,379999;62,950001;29,9;91,900002;32,528625;24,889999;22,797501;61,52;27,7925;54,630001;44,330002;36,169998;22,737499;31,16;56,560001;34,209999
"2011-11-23";77,080002;45,5;55,599998;13,375357;63,619999;89,389999;95,419998;17,719999;32,73;NA;88,980003;36,779999;48,059357;172,72467;23,040001;62,59;29,110001;92,32;31,908398;24,610001;22,682501;61,310001;26,717501;53,529999;43,959999;36,040001;22,59;30,719999;56,650002;33,580002
"2011-11-25";75,550003;44,860001;54,59;13,157857;62,16;87,300003;94,029999;17,25;32,575001;NA;88,059998;36,490002;46,591167;170,181641;22,549999;61,310001;28,280001;91,870003;31,765266;24,379999;22,665001;61,200001;25,870001;52,580002;43,549999;35,34;22,26;31,99;56,689999;33,5
"2011-11-28";77,199997;46,07;55,580002;13,298214;64,529999;90,349998;96,029999;17,92;32,630001;NA;92,720001;37,189999;48,459774;174,674957;23,280001;61,880001;29,709999;93,190002;32,194656;24,940001;23,01;61,650002;27,282499;54,439999;44,459999;36,290001;22,9175;32,810001;57,529999;34,27
"2011-11-29";78;46,150002;55,880001;13,422857;65,019997;91,639999;95,959999;18,01;32,584999;NA;90,349998;37,400002;49,546616;174,015289;23,49;62,82;28,98;93,540001;32,919846;24,82;23,815001;62,48;27,8225;54,259998;45,310001;36,459999;23,3675;32,790001;57,34;34,34
"2011-11-30";79,709999;47,110001;56,5;13,6175;67,080002;94,650002;100,5;18,24;33,669998;NA;92,400002;39,450001;50,509518;176,453156;24,280001;63,919998;30,15;94,849998;33,587788;25,370001;24,27;63,23;28,745001;55,849998;47,360001;37,259998;23,7125;33,34;58,759998;34,68
"2011-12-01";81,25;47,700001;57,700001;13,662143;68,699997;97,230003;102,82;18,68;33,5;NA;94,580002;38,860001;51,36755;178,785858;24,870001;64,68;30,860001;95,440002;34,09351;25,559999;23,84;64,580002;29,012501;56,240002;48,59;37,68;23,98;33,580002;58,639999;36,029999
"2011-12-02";81,389999;48,34;58,299999;13,9225;71,699997;97,75;103,040001;18,68;33,73;NA;95,529999;39,689999;51,968174;181,567871;25,01;64,870003;30,879999;96,370003;34,265266;25,59;23,945;64,68;29,745001;55,619999;48,490002;37,900002;24,5975;34,09;58,880001;36,330002
"2011-12-05";81,330002;49,16;58,380001;14,053214;72,279999;97,730003;103,580002;18,84;33,470001;NA;99,559998;40,130001;52,578327;182,772461;25,030001;64,099998;33,639999;96,419998;34,14122;25,780001;24,182501;64,889999;30,7325;54,849998;48,84;38,07;24,57;33,310001;58,259998;37,040001
"2011-12-06";82,129997;48,880001;57,68;14,018214;70,919998;96,620003;103,099998;18,780001;33,244999;NA;99,639999;40,09;52,425789;182,265778;25,09;63,610001;33,259998;95,470001;33,807251;25,809999;24,299999;64,650002;31,2125;54,41;48,360001;38,130001;24,01;34,23;58,57;36,869999
"2011-12-07";82,029999;48,169998;57,849998;13,926071;70,300003;94,980003;104,220001;18,76;33,275002;NA;100,269997;40,080002;51,605892;183,546844;25,33;63,57;32,82;95,830002;33,664124;25,67;24,195;64,790001;30,65;54,759998;47,990002;38,34;23,817499;33,959999;58,349998;36,709999
"2011-12-08";81,830002;48,830002;58,599998;13,980357;70,459999;94,339996;104;18,870001;33,349998;NA;103,68;40,490002;51,186409;184,015289;25,450001;64,139999;33,549999;97,029999;34,036259;25,48;23,9;64,870003;30,372499;55,580002;49,23;38,150002;24,235001;34,34;58,389999;36,860001
"2011-12-09";80,919998;48,540001;58,48;14,030357;70,809998;93,629997;102,739998;18,58;33,555;NA;101,120003;40,119999;50,566719;184,426392;24,41;64,32;32,360001;97,669998;33,692749;25,52;23,870001;64,660004;30,2325;55,759998;48,209999;38,09;24,157499;34;58,16;36,169998
"2011-12-12";81,900002;48,189999;58,299999;13,988571;71,510002;94,360001;104,019997;18,620001;33,630001;NA;99,339996;39,849998;51,329414;185,124283;24,18;63,869999;32,549999;97,669998;33,950382;25,41;24,334999;64,580002;29,692499;55,470001;48,709999;38,240002;24,16;34,130001;57,869999;36,200001
"2011-12-13";81;48,57;57,700001;14,035714;71,669998;94,040001;104,220001;18,57;33,544998;NA;99,190002;40,220001;50,652523;184,952194;24,049999;64,080002;32,369999;98,739998;33,606869;25,75;24,282499;64,540001;29,432501;56,139999;48,439999;38,459999;24,360001;34,240002;58,130001;36,689999
"2011-12-14";79,18;46,84;57,139999;13,810714;70,349998;89,589996;102,75;18,459999;33,125;NA;93,779999;39,369999;49,575214;181,491394;23,48;63,380001;30,879999;97,760002;33,330154;25,719999;23,7425;64,470001;28,040001;55,77;47,860001;38,259998;23,9275;33,580002;57,720001;35,700001
"2011-12-15";79,43;47,619999;58;13,690357;70,809998;88,790001;101,230003;18,17;33,455002;NA;94,739998;39,619999;49,832626;182,103256;23,58;63,650002;32,099998;98,510002;34,274811;25,719999;23,860001;64,830002;27,547501;56,669998;47,880001;38,490002;24,33;33,830002;57,830002;35,52
"2011-12-16";79,519997;46,84;59,75;13,584286;71,110001;88,82;100,32;18,190001;33,735001;NA;92,709999;39,75;50,395115;179,741867;23,469999;64,360001;32,16;98,540001;34,828243;25,67;23,695;65,43;26,9475;57,130001;49,02;38,610001;24,1675;34,380001;58,299999;35,450001
"2011-12-19";79,019997;46,869999;60,32;13,659643;71,199997;88,089996;101,160004;17,959999;33,73;NA;90,620003;40,310001;50,995735;176,395798;23,389999;64,18;31,870001;97,919998;34,761452;26,02;23,48;65,349998;26,7675;57,470001;48,919998;38,790001;24,377501;34,150002;58,299999;35,389999
"2011-12-20";79,190002;46,689999;60,799999;13,848571;71,230003;89,260002;101,940002;17,92;33,939999;NA;89,82;40,779999;50,805061;177,342255;23,49;64,019997;31,4;98,07;35,03817;25,860001;23,620001;65,239998;26,51;57,599998;49,419998;39,110001;24,8825;33,110001;58,369999;35,169998
"2011-12-21";80,43;48,119999;61;14,1675;72,730003;91,779999;103,68;18,23;34,259998;NA;91,040001;41,919998;51,710762;175,162521;23,950001;64,809998;32;98,980003;35,362595;26,01;23,9575;65,5;24,9125;58,400002;49,830002;39,32;25,2775;31,42;59,189999;36,23
"2011-12-22";80,269997;47,740002;62,610001;14,178571;73,830002;92,029999;105,510002;18,01;34,669998;NA;92,120003;41,93;51,75843;174,674957;23,83;65,059998;32,689999;99,239998;35,667938;25,82;24,147499;65,839996;24,870001;59,240002;49,889999;39,330002;25,1525;33,130001;59,41;36,380001
"2011-12-23";81,239998;47,73;63,02;14,274643;74,529999;92,199997;106,629997;18,15;34,615002;NA;94,800003;41,98;52,187447;175,057358;24,129999;65,230003;33,619999;98,839996;35,954197;25,91;23,817499;66,209999;25,047501;59,509998;50,950001;39,419998;25,2325;33,950001;59,32;37,130001
"2011-12-27";81,910004;47,959999;63,380001;14,396429;73,68;91,699997;107,260002;18,48;34,904999;NA;93,5;41,990002;52,235115;176,835571;24,450001;65,989998;33,220001;100,169998;36,049618;25,959999;24,245001;66,129997;24,49;59,400002;51,349998;39,880001;25,622499;35,18;59,950001;37,610001
"2011-12-28";82,220001;47,73;64,190002;14,531786;74,480003;91,760002;107,860001;18,52;34,91;NA;91,660004;42,23;52,473457;177,045883;24,52;65,970001;32,990002;100,730003;35,963741;26,110001;24,4825;66,910004;25;59,549999;51,349998;39,970001;25,422501;33,290001;59,77;37,650002
"2011-12-29";81,370003;47,169998;64,209999;14,407143;73,440002;89,459999;106,379997;18,15;34,799999;NA;90,589996;41,709999;51,653561;175,975143;24,360001;65,309998;32,709999;99,75;35,877865;25,950001;24,137501;66,730003;25,0275;59,150002;50,93;39,970001;25,25;33,41;59,720001;37,450001
"2011-12-30";82,230003;47,650002;64,349998;14,411071;73,860001;90,720001;106,790001;18,190001;35;NA;90,529999;42,150002;52,216049;178,135757;24,43;65,589996;33,110001;100,43;35,86832;26;24,3475;66,879997;25,514999;59,419998;51,060001;39,849998;25,7925;33,349998;59,889999;37,73
"2012-01-03";83,760002;48,299999;64,949997;14,621429;74,699997;92,769997;108,739998;18,549999;35,075001;NA;92,970001;42,41;52,702267;178,518158;24,620001;65,589996;34,060001;101,330002;36,145039;26,549999;24,342501;66,300003;26,045;60,110001;51,240002;40,279999;25,85;33,450001;59,970001;37,970001
"2012-01-04";83,129997;48,02;64,099998;14,642857;74,099998;93,410004;109,830002;18,440001;34,955002;NA;94,730003;42,060001;52,902473;177,40918;24,57;65,75;34,439999;99,110001;36,498093;26,82;24,1775;66,629997;24,747499;58,84;51,259998;39,779999;25,422501;33,009998;60,209999;38,189999
"2012-01-05";83,529999;47,84;63,82;14,819643;73,769997;94,839996;109,389999;18,93;34,880001;NA;93,949997;42,630001;52,730869;176,682602;25,059999;65,32;34,709999;99,470001;36,393131;27,379999;24,4475;66,440002;24,235001;58,360001;51,889999;39,18;25,1775;32,490002;59,349998;38,830002
"2012-01-06";83,779999;48,869999;64,239998;14,991786;73,730003;96,029999;109,410004;18,950001;34,735001;NA;93,800003;43;53,12175;176,281067;25,209999;65,440002;35,689999;100,089996;36,975189;27,530001;24,4825;66,510002;24,745001;59,57;52,75;38,540001;25,49;32,73;59,419998;39,549999
"2012-01-09";83,580002;48,32;64,620003;15,196429;74,809998;96,089996;108,239998;18,870001;34,5;NA;93,489998;43,18;52,902473;174,187378;25,4;64,959999;35,439999;100,879997;36,583969;28,049999;24,525;66,25;25,205;59,82;52,630001;38,450001;25,252501;33,099998;59,029999;39,740002
"2012-01-10";84,589996;48,959999;64,550003;15,211071;75,129997;98,449997;110,120003;19,08;34,735001;NA;97,360001;43,529999;53,6175;175,172089;25,709999;65,110001;36,07;100,239998;36,975189;27,93;24,7075;66,849998;25,695;60,23;52,959999;38,59;25,217501;33,650002;59,43;39,48
"2012-01-11";83,239998;48,450001;65,260002;15,095714;74,779999;99,830002;108,510002;18,940001;34,185001;NA;97,940002;43,52;53,63657;172,782028;25,43;65,110001;35,799999;99,620003;36,660305;27,43;24,567499;66,099998;26,370001;59,91;52,490002;38,540001;24,745001;34,330002;59,060001;39,389999
"2012-01-12";84,370003;49,189999;66,279999;15,081429;74,809998;99,989998;104,519997;19,120001;34,209999;NA;100,559998;43,59;54,113255;173,862335;25,85;65,279999;36,82;100,370003;36,851147;27,870001;24,5725;66;26,397499;60,049999;53,220001;38,990002;24,844999;34,169998;59,790001;38,619999
"2012-01-13";83,75;49,130001;67,129997;14,989286;75,040001;100,720001;104,620003;19,01;33,669998;NA;98;43,110001;54,103722;171,587006;25,690001;64,970001;35,259998;100,18;36,688931;27,93;24,5975;65,559998;26,15;59,27;52,689999;38,810001;25,18;33,18;59,18;38,470001
"2012-01-17";84,849998;49,59;67,900002;15,15;75,300003;103,82;107,269997;19,23;33,869999;NA;98,620003;43,610001;54,656673;172,428299;25,18;65,540001;34,849998;100,589996;36,765266;28,4;24,674999;65,959999;26,057501;59,860001;53,049999;39,200001;25,325001;32,93;59,869999;38,689999
"2012-01-18";84,139999;50,130001;67,739998;15,248571;74,949997;102,660004;106;19,370001;33,73;NA;99;43,720001;54,485069;171,9216;25,129999;65,260002;34,540001;100,900002;36,879772;28,309999;24,702499;65,900002;25,8475;59,5;53,349998;38,93;25,540001;33,189999;59,790001;38,509998
"2012-01-19";85,099998;50,709999;69,139999;15,3625;75,269997;104,650002;107,209999;19,68;33,825001;NA;106,25;44,869999;55,514706;173,79541;25,52;65,160004;36,84;101,769997;37,11832;28,16;25,184999;65,959999;27,8375;59,98;52,310001;38,990002;26,040001;33,310001;59,93;39,009998
"2012-01-20";85,449997;49,130001;69,099998;15,2675;75,68;105,349998;106,949997;19,75;33,77;NA;107,32;45,450001;55,705379;177,600388;25,870001;65,279999;36,779999;101,389999;37,519085;28,82;25,387501;65,629997;28,3675;60,259998;52,34;39,02;25,5975;33,630001;60,75;39,419998
"2012-01-23";85,699997;50,02;68,809998;15,095357;75,660004;105,910004;106,989998;19,85;34;NA;108,489998;44,32;54,77108;179,646271;26,35;65,230003;37,310001;101,709999;37,175571;29,549999;25,48;65,910004;28,555;61,540001;52,200001;38,900002;25,1875;33,43;60,810001;39,380001
"2012-01-24";85,260002;49,099998;67,309998;15,182143;75,059998;105,43;106,449997;19,75;34,080002;NA;106,790001;44,700001;54,513668;180,33461;26,700001;64,339996;37,18;101,019997;37,185116;29,469999;25,334999;64,639999;28,717501;59,849998;52,27;38;24,762501;33,790001;60,75;39,029999
"2012-01-25";85,300003;49,400002;67,559998;16,23;73,970001;106;106,370003;19,799999;33,955002;NA;106,230003;44,830002;54,637608;182,915863;26,84;64,830002;37,360001;98,410004;36,803436;29,07;25,48;64,379997;29,66;57,950001;50,630001;37,830002;25,1525;34,09;61,18;39,119999
"2012-01-26";87,510002;50,369999;69,190002;16,012857;75,839996;112,209999;108,029999;19,969999;34,310001;NA;108,610001;45,349998;56,058128;183,355637;26,950001;65,529999;37,880001;99,540001;37,061069;29,610001;25,75;65,099998;29,85;59,200001;51,610001;37,799999;25,18;34,720001;61,799999;39,59
"2012-01-27";87,150002;49,669998;67,029999;15,869286;74,800003;110,529999;104,389999;19,58;33,955002;NA;107,769997;44,73;54,456467;181,653915;26,66;65,620003;37,23;98,57;36,956108;29,450001;25,5425;64,309998;28,8125;58,349998;50,34;37,540001;25,102501;34,310001;60,860001;39,27
"2012-01-30";86,5;49,43;67,989998;15,918214;73,989998;110,019997;103,400002;19,4;33,645;NA;110,370003;44,580002;55,247765;181,061188;26,51;65,330002;36,66;98,040001;36,622135;28,969999;25,362499;63,799999;28,93;57,68;50,82;37,110001;25,035;34,07;60,470001;38,740002
"2012-01-31";87,879997;49,5;68,43;16,27107;74,510002;111,290001;104,610001;19,690001;33,990002;NA;110,690002;44,869999;55,667248;184,598465;26,790001;65,860001;37,529999;99,040001;37,185116;29,66;26,1425;63,419998;29,27;58,490002;51,400002;37,830002;25,122499;33,799999;61,529999;39,080002
"2012-02-01";87,519997;50,369999;68,459999;16,371786;74,959999;110,75;104,419998;19,84;33,939999;NA;112,610001;44,689999;55,90559;184,713196;26,74;65,970001;37,889999;99,459999;36,784351;29,790001;26,102501;63,419998;29,3375;58,549999;52,16;38,16;25,295;33,48;61,790001;39,25
